Date,BTCUSD,ETHUSD,SOLUSD,XRPUSD,DOGEUSD,ADAUSD,LINKUSD,LTCUSD,BCHUSD,XMRUSD
2015-03-28,254.2050018310547,,,,,,,1.7163900136947632,,
2015-03-29,253.13900756835938,,,,,,,1.7061899900436401,,
2015-03-30,249.24200439453125,,,,,,,1.6840499639511108,,
2015-03-31,248.72999572753906,,,,,,,1.6799900531768799,,
2015-04-01,247.54100036621094,,,,,,,1.6772799491882324,,
2015-04-02,254.46099853515625,,,,,,,1.692870020866394,,
2015-04-03,256.0429992675781,,,,,,,1.7044600248336792,,
2015-04-04,255.25799560546875,,,,,,,1.7043700218200684,,
2015-04-05,260.67498779296875,,,,,,,1.711549997329712,,
2015-04-06,261.7980041503906,,,,,,,1.7158499956130981,,
2015-04-07,255.80499267578125,,,,,,,1.6872400045394897,,
2015-04-08,253.8470001220703,,,,,,,1.6766200065612793,,
2015-04-09,246.1179962158203,,,,,,,1.6312999725341797,,
2015-04-10,243.69400024414062,,,,,,,1.5910899639129639,,
2015-04-11,239.53700256347656,,,,,,,1.5376800298690796,,
2015-04-12,237.72799682617188,,,,,,,1.4872299432754517,,
2015-04-13,236.93499755859375,,,,,,,1.4830399751663208,,
2015-04-14,224.9759979248047,,,,,,,1.3910200595855713,,
2015-04-15,223.83299255371094,,,,,,,1.4205399751663208,,
2015-04-16,229.6719970703125,,,,,,,1.4319299459457397,,
2015-04-17,228.906005859375,,,,,,,1.4417799711227417,,
2015-04-18,224.3159942626953,,,,,,,1.422719955444336,,
2015-04-19,226.35299682617188,,,,,,,1.425950050354004,,
2015-04-20,226.3509979248047,,,,,,,1.4150199890136719,,
2015-04-21,235.2689971923828,,,,,,,1.4339599609375,,
2015-04-22,237.90899658203125,,,,,,,1.472480058670044,,
2015-04-23,236.47500610351562,,,,,,,1.4630399942398071,,
2015-04-24,236.30499267578125,,,,,,,1.4621700048446655,,
2015-04-25,232.56100463867188,,,,,,,1.4300899505615234,,
2015-04-26,226.94400024414062,,,,,,,1.402609944343567,,
2015-04-27,233.30499267578125,,,,,,,1.3963500261306763,,
2015-04-28,229.4949951171875,,,,,,,1.3863400220870972,,
2015-04-29,227.0399932861328,,,,,,,1.368149995803833,,
2015-04-30,239.56300354003906,,,,,,,1.4545700550079346,,
2015-05-01,238.96600341796875,,,,,,,1.4484699964523315,,
2015-05-02,235.7270050048828,,,,,,,1.4259999990463257,,
2015-05-03,243.24000549316406,,,,,,,1.452739953994751,,
2015-05-04,242.63800048828125,,,,,,,1.450600028038025,,
2015-05-05,239.20399475097656,,,,,,,1.4221400022506714,,
2015-05-06,236.45399475097656,,,,,,,1.4108999967575073,,
2015-05-07,239.10499572753906,,,,,,,1.487220048904419,,
2015-05-08,246.27499389648438,,,,,,,1.4918099641799927,,
2015-05-09,247.8040008544922,,,,,,,1.4906599521636963,,
2015-05-10,244.0679931640625,,,,,,,1.4538700580596924,,
2015-05-11,244.27000427246094,,,,,,,1.4528599977493286,,
2015-05-12,242.88099670410156,,,,,,,1.4513200521469116,,
2015-05-13,243.70399475097656,,,,,,,1.4830900430679321,,
2015-05-14,237.7989959716797,,,,,,,1.457990050315857,,
2015-05-15,238.7530059814453,,,,,,,1.4562599658966064,,
2015-05-16,237.69700622558594,,,,,,,1.4547699689865112,,
2015-05-17,238.02499389648438,,,,,,,1.4589500427246094,,
2015-05-18,237.2100067138672,,,,,,,1.4644299745559692,,
2015-05-19,234.1510009765625,,,,,,,1.4560799598693848,,
2015-05-20,234.68299865722656,,,,,,,1.4620000123977661,,
2015-05-21,236.24200439453125,,,,,,,1.4843300580978394,,
2015-05-22,240.968994140625,,,,,,,1.8751100301742554,,
2015-05-23,241.02499389648438,,,,,,,1.9041399955749512,,
2015-05-24,241.97799682617188,,,,,,,1.8391000032424927,,
2015-05-25,241.02099609375,,,,,,,1.8441699743270874,,
2015-05-26,238.24200439453125,,,,,,,1.8173099756240845,,
2015-05-27,238.63600158691406,,,,,,,1.8703900575637817,,
2015-05-28,237.82400512695312,,,,,,,1.855970025062561,,
2015-05-29,237.52200317382812,,,,,,,1.8441499471664429,,
2015-05-30,237.09300231933594,,,,,,,1.838189959526062,,
2015-05-31,233.2519989013672,,,,,,,1.8137400150299072,,
2015-06-01,231.71299743652344,,,,,,,1.6776599884033203,,
2015-06-02,226.41600036621094,,,,,,,1.675719976425171,,
2015-06-03,227.4040069580078,,,,,,,1.7026400566101074,,
2015-06-04,226.58099365234375,,,,,,,1.6890900135040283,,
2015-06-05,225.96800231933594,,,,,,,1.7723400592803955,,
2015-06-06,225.718994140625,,,,,,,1.7849500179290771,,
2015-06-07,226.19400024414062,,,,,,,1.773110032081604,,
2015-06-08,229.46400451660156,,,,,,,1.7994600534439087,,
2015-06-09,230.95399475097656,,,,,,,1.803030014038086,,
2015-06-10,229.78199768066406,,,,,,,1.7968599796295166,,
2015-06-11,230.28700256347656,,,,,,,1.7996799945831299,,
2015-06-12,231.0570068359375,,,,,,,1.8106800317764282,,
2015-06-13,232.65199279785156,,,,,,,1.8623299598693848,,
2015-06-14,234.85800170898438,,,,,,,2.0714900493621826,,
2015-06-15,237.83599853515625,,,,,,,2.027290105819702,,
2015-06-16,251.74200439453125,,,,,,,2.878459930419922,,
2015-06-17,256.8529968261719,,,,,,,3.195349931716919,,
2015-06-18,252.10800170898438,,,,,,,3.129080057144165,,
2015-06-19,250.9770050048828,,,,,,,3.11926007270813,,
2015-06-20,245.8280029296875,,,,,,,3.0921199321746826,,
2015-06-21,245.2239990234375,,,,,,,3.049099922180176,,
2015-06-22,247.91700744628906,,,,,,,3.046180009841919,,
2015-06-23,247.3040008544922,,,,,,,3.0277700424194336,,
2015-06-24,244.34100341796875,,,,,,,2.9742300510406494,,
2015-06-25,243.33200073242188,,,,,,,2.8938798904418945,,
2015-06-26,243.74899291992188,,,,,,,2.9083099365234375,,
2015-06-27,251.33900451660156,,,,,,,3.116580009460449,,
2015-06-28,251.1719970703125,,,,,,,3.3058199882507324,,
2015-06-29,257.1730041503906,,,,,,,3.8203399181365967,,
2015-06-30,267.86700439453125,,,,,,,4.3433098793029785,,
2015-07-01,265.1719970703125,,,,,,,4.114250183105469,,
2015-07-02,261.6310119628906,,,,,,,4.162199974060059,,
2015-07-03,257.0769958496094,,,,,,,4.130919933319092,,
2015-07-04,261.4570007324219,,,,,,,4.139279842376709,,
2015-07-05,274.5060119628906,,,,,,,4.9527201652526855,,
2015-07-06,277.4219970703125,,,,,,,5.690670013427734,,
2015-07-07,271.34100341796875,,,,,,,5.484930038452148,,
2015-07-08,272.97100830078125,,,,,,,6.388619899749756,,
2015-07-09,272.3349914550781,,,,,,,7.8332600593566895,,
2015-07-10,294.59100341796875,,,,,,,8.727479934692383,,
2015-07-11,298.5060119628906,,,,,,,4.7896599769592285,,
2015-07-12,314.3940124511719,,,,,,,5.38401985168457,,
2015-07-13,310.947998046875,,,,,,,5.299920082092285,,
2015-07-14,296.1470031738281,,,,,,,4.887420177459717,,
2015-07-15,293.24798583984375,,,,,,,4.720489978790283,,
2015-07-16,291.1830139160156,,,,,,,4.2677202224731445,,
2015-07-17,280.2799987792969,,,,,,,3.933419942855835,,
2015-07-18,282.5270080566406,,,,,,,4.2259202003479,,
2015-07-19,275.6700134277344,,,,,,,4.0747199058532715,,
2015-07-20,278.9809875488281,,,,,,,3.9385900497436523,,
2015-07-21,280.5469970703125,,,,,,,4.007840156555176,,
2015-07-22,277.6659851074219,,,,,,,3.8406999111175537,,
2015-07-23,278.1109924316406,,,,,,,3.8506100177764893,,
2015-07-24,289.25299072265625,,,,,,,4.725619792938232,,
2015-07-25,290.7330017089844,,,,,,,4.881259918212891,,
2015-07-26,293.052001953125,,,,,,,4.751999855041504,,
2015-07-27,297.77398681640625,,,,,,,4.739739894866943,,
2015-07-28,296.64898681640625,,,,,,,5.136690139770508,,
2015-07-29,294.5360107421875,,,,,,,5.0990800857543945,,
2015-07-30,290.1260070800781,,,,,,,4.7926201820373535,,
2015-07-31,288.9590148925781,,,,,,,4.766970157623291,,
2015-08-01,284.9320068359375,,,,,,,4.644179821014404,,
2015-08-02,283.0320129394531,,,,,,,4.199079990386963,,
2015-08-03,285.47100830078125,,,,,,,4.3742499351501465,,
2015-08-04,285.7149963378906,,,,,,,4.472259998321533,,
2015-08-05,285.5010070800781,,,,,,,4.425429821014404,,
2015-08-06,281.906005859375,,,,,,,4.362229824066162,,
2015-08-07,280.3919982910156,,,,,,,4.22068977355957,,
2015-08-08,279.9280090332031,,,,,,,4.223639965057373,,
2015-08-09,267.00299072265625,,,,,,,3.984260082244873,,
2015-08-10,267.0320129394531,,,,,,,3.9801299571990967,,
2015-08-11,270.385986328125,,,,,,,4.159550189971924,,
2015-08-12,270.6730041503906,,,,,,,4.157549858093262,,
2015-08-13,266.23199462890625,,,,,,,3.9725100994110107,,
2015-08-14,267.46600341796875,,,,,,,4.067309856414795,,
2015-08-15,266.6669921875,,,,,,,4.0418701171875,,
2015-08-16,262.44000244140625,,,,,,,3.9865400791168213,,
2015-08-17,260.5050048828125,,,,,,,4.034989833831787,,
2015-08-18,257.9930114746094,,,,,,,3.999569892883301,,
2015-08-19,237.40899658203125,,,,,,,3.619149923324585,,
2015-08-20,237.36500549316406,,,,,,,3.624969959259033,,
2015-08-21,236.4320068359375,,,,,,,3.643090009689331,,
2015-08-22,234.95700073242188,,,,,,,3.590790033340454,,
2015-08-23,232.7050018310547,,,,,,,3.5400900840759277,,
2015-08-24,228.13900756835938,,,,,,,3.392580032348633,,
2015-08-25,226.3209991455078,,,,,,,3.053189992904663,,
2015-08-26,231.18299865722656,,,,,,,3.039669990539551,,
2015-08-27,228.64300537109375,,,,,,,2.9902000427246094,,
2015-08-28,235.218994140625,,,,,,,2.9600300788879395,,
2015-08-29,233.2220001220703,,,,,,,2.946500062942505,,
2015-08-30,232.0679931640625,,,,,,,2.9052999019622803,,
2015-08-31,231.95599365234375,,,,,,,2.8624799251556396,,
2015-09-01,231.21600341796875,,,,,,,2.8754899501800537,,
2015-09-02,230.57699584960938,,,,,,,2.828130006790161,,
2015-09-03,229.60499572753906,,,,,,,2.804460048675537,,
2015-09-04,230.89999389648438,,,,,,,2.724669933319092,,
2015-09-05,236.14300537109375,,,,,,,2.943049907684326,,
2015-09-06,242.91200256347656,,,,,,,3.115149974822998,,
2015-09-07,242.1060028076172,,,,,,,3.1038599014282227,,
2015-09-08,245.781005859375,,,,,,,3.128619909286499,,
2015-09-09,244.41600036621094,,,,,,,3.05145001411438,,
2015-09-10,241.29299926757812,,,,,,,2.9715399742126465,,
2015-09-11,241.16900634765625,,,,,,,2.9843900203704834,,
2015-09-12,240.12399291992188,,,,,,,2.9708199501037598,,
2015-09-13,235.93499755859375,,,,,,,2.8546700477600098,,
2015-09-14,232.44000244140625,,,,,,,2.862370014190674,,
2015-09-15,259.1820068359375,,,,,,,2.934340000152588,,
2015-09-16,231.21499633789062,,,,,,,2.8456099033355713,,
2015-09-17,230.28500366210938,,,,,,,2.929579973220825,,
2015-09-18,234.35299682617188,,,,,,,3.007319927215576,,
2015-09-19,233.2050018310547,,,,,,,2.9611001014709473,,
2015-09-20,232.36500549316406,,,,,,,2.8752400875091553,,
2015-09-21,231.2169952392578,,,,,,,2.8550000190734863,,
2015-09-22,232.38600158691406,,,,,,,2.878779888153076,,
2015-09-23,231.8350067138672,,,,,,,2.897289991378784,,
2015-09-24,235.6490020751953,,,,,,,2.948359966278076,,
2015-09-25,237.427001953125,,,,,,,2.948780059814453,,
2015-09-26,235.4029998779297,,,,,,,2.9044198989868164,,
2015-09-27,234.5260009765625,,,,,,,2.8974099159240723,,
2015-09-28,239.33900451660156,,,,,,,3.0752499103546143,,
2015-09-29,239.802001953125,,,,,,,3.171999931335449,,
2015-09-30,237.73399353027344,,,,,,,3.049180030822754,,
2015-10-01,238.44500732421875,,,,,,,3.052720069885254,,
2015-10-02,238.54100036621094,,,,,,,3.0152199268341064,,
2015-10-03,239.31500244140625,,,,,,,3.037139892578125,,
2015-10-04,238.96800231933594,,,,,,,3.0573599338531494,,
2015-10-05,240.38299560546875,,,,,,,3.0325400829315186,,
2015-10-06,246.93499755859375,,,,,,,3.155900001525879,,
2015-10-07,246.68099975585938,,,,,,,3.162400007247925,,
2015-10-08,244.25100708007812,,,,,,,3.076970100402832,,
2015-10-09,244.22799682617188,,,,,,,3.1121199131011963,,
2015-10-10,245.31900024414062,,,,,,,3.1359798908233643,,
2015-10-11,247.2429962158203,,,,,,,3.1502599716186523,,
2015-10-12,247.45399475097656,,,,,,,3.172990083694458,,
2015-10-13,250.23599243164062,,,,,,,3.188839912414551,,
2015-10-14,254.27499389648438,,,,,,,3.1958999633789062,,
2015-10-15,255.96200561523438,,,,,,,3.1593899726867676,,
2015-10-16,266.135009765625,,,,,,,3.14205002784729,,
2015-10-17,273.5780029296875,,,,,,,3.155790090560913,,
2015-10-18,271.6679992675781,,,,,,,3.084120035171509,,
2015-10-19,264.82000732421875,,,,,,,3.054800033569336,,
2015-10-20,270.8349914550781,,,,,,,3.0947299003601074,,
2015-10-21,270.7699890136719,,,,,,,3.1163299083709717,,
2015-10-22,276.510009765625,,,,,,,3.141279935836792,,
2015-10-23,278.6839904785156,,,,,,,3.128119945526123,,
2015-10-24,281.70599365234375,,,,,,,3.119649887084961,,
2015-10-25,294.0589904785156,,,,,,,3.139009952545166,,
2015-10-26,285.29998779296875,,,,,,,3.1078600883483887,,
2015-10-27,296.2120056152344,,,,,,,3.107680082321167,,
2015-10-28,306.33099365234375,,,,,,,3.110529899597168,,
2015-10-29,318.1700134277344,,,,,,,3.9294400215148926,,
2015-10-30,334.16900634765625,,,,,,,4.199039936065674,,
2015-10-31,332.7770080566406,,,,,,,4.115200042724609,,
2015-11-01,327.47198486328125,,,,,,,3.9866199493408203,,
2015-11-02,365.3599853515625,,,,,,,4.201580047607422,,
2015-11-03,417.8999938964844,,,,,,,4.795919895172119,,
2015-11-04,495.56201171875,,,,,,,5.32450008392334,,
2015-11-05,447.5610046386719,,,,,,,4.411890029907227,,
2015-11-06,395.83599853515625,,,,,,,3.97091007232666,,
2015-11-07,390.58599853515625,,,,,,,3.677680015563965,,
2015-11-08,389.8949890136719,,,,,,,3.6577301025390625,,
2015-11-09,385.27801513671875,,,,,,,3.448080062866211,,
2015-11-10,381.3869934082031,,,,,,,3.4554500579833984,,
2015-11-11,340.5849914550781,,,,,,,3.1210100650787354,,
2015-11-12,345.08099365234375,,,,,,,3.2861099243164062,,
2015-11-13,340.91400146484375,,,,,,,3.287290096282959,,
2015-11-14,338.1809997558594,,,,,,,3.245850086212158,,
2015-11-15,334.6619873046875,,,,,,,3.218440055847168,,
2015-11-16,331.6260070800781,,,,,,,3.1940999031066895,,
2015-11-17,338.3500061035156,,,,,,,3.226759910583496,,
2015-11-18,336.531005859375,,,,,,,3.2093100547790527,,
2015-11-19,335.3340148925781,,,,,,,3.2142701148986816,,
2015-11-20,326.4729919433594,,,,,,,3.1407599449157715,,
2015-11-21,328.15899658203125,,,,,,,3.160520076751709,,
2015-11-22,327.010009765625,,,,,,,3.1635499000549316,,
2015-11-23,325.1180114746094,,,,,,,3.1467199325561523,,
2015-11-24,323.0580139160156,,,,,,,3.13070011138916,,
2015-11-25,329.1340026855469,,,,,,,3.34443998336792,,
2015-11-26,366.7569885253906,,,,,,,3.7163100242614746,,
2015-11-27,363.5889892578125,,,,,,,3.628429889678955,,
2015-11-28,359.5360107421875,,,,,,,3.5789499282836914,,
2015-11-29,371.9389953613281,,,,,,,3.6805999279022217,,
2015-11-30,382.3630065917969,,,,,,,3.737459897994995,,
2015-12-01,378.9309997558594,,,,,,,3.635159969329834,,
2015-12-02,362.23199462890625,,,,,,,3.435499906539917,,
2015-12-03,370.2749938964844,,,,,,,3.441070079803467,,
2015-12-04,363.5159912109375,,,,,,,3.387350082397461,,
2015-12-05,389.7850036621094,,,,,,,3.5407400131225586,,
2015-12-06,402.8089904785156,,,,,,,3.5784199237823486,,
2015-12-07,399.968994140625,,,,,,,3.691689968109131,,
2015-12-08,415.56298828125,,,,,,,3.686919927597046,,
2015-12-09,423.1199951171875,,,,,,,3.740530014038086,,
2015-12-10,419.5090026855469,,,,,,,3.679450035095215,,
2015-12-11,451.93798828125,,,,,,,3.8548600673675537,,
2015-12-12,469.1029968261719,,,,,,,3.9733099937438965,,
2015-12-13,441.67999267578125,,,,,,,3.66294002532959,,
2015-12-14,447.1419982910156,,,,,,,3.6723499298095703,,
2015-12-15,465.3210144042969,,,,,,,3.839250087738037,,
2015-12-16,465.2080078125,,,,,,,3.8393499851226807,,
2015-12-17,457.8599853515625,,,,,,,3.7915899753570557,,
2015-12-18,465.177001953125,,,,,,,3.80607008934021,,
2015-12-19,465.58099365234375,,,,,,,3.7768399715423584,,
2015-12-20,462.6449890136719,,,,,,,3.7450900077819824,,
2015-12-21,444.72900390625,,,,,,,3.5462100505828857,,
2015-12-22,443.68798828125,,,,,,,3.4776499271392822,,
2015-12-23,444.52899169921875,,,,,,,3.5920300483703613,,
2015-12-24,458.45599365234375,,,,,,,3.684380054473877,,
2015-12-25,458.30499267578125,,,,,,,3.680039882659912,,
2015-12-26,457.489013671875,,,,,,,3.6447300910949707,,
2015-12-27,424.0069885253906,,,,,,,3.49249005317688,,
2015-12-28,429.7690124511719,,,,,,,3.5297200679779053,,
2015-12-29,432.9830017089844,,,,,,,3.517280101776123,,
2015-12-30,434.3869934082031,,,,,,,3.5121400356292725,,
2015-12-31,432.9209899902344,,,,,,,3.4974000453948975,,
2016-01-01,436.2460021972656,,,,,,,3.531019926071167,,
2016-01-02,436.06201171875,,,,,,,3.5271201133728027,,
2016-01-03,433.7430114746094,,,,,,,3.50642991065979,,
2016-01-04,434.5169982910156,,,,,,,3.507230043411255,,
2016-01-05,434.1820068359375,,,,,,,3.5081899166107178,,
2016-01-06,431.8559875488281,,,,,,,3.467859983444214,,
2016-01-07,458.7659912109375,,,,,,,3.6115500926971436,,
2016-01-08,462.9339904785156,,,,,,,3.6414198875427246,,
2016-01-09,454.6400146484375,,,,,,,3.5855700969696045,,
2016-01-10,448.3089904785156,,,,,,,3.560189962387085,,
2016-01-11,450.6619873046875,,,,,,,3.5692200660705566,,
2016-01-12,448.1820068359375,,,,,,,3.5561699867248535,,
2016-01-13,435.1860046386719,,,,,,,3.4921000003814697,,
2016-01-14,433.3240051269531,,,,,,,3.480959892272949,,
2016-01-15,430.2550048828125,,,,,,,3.4644100666046143,,
2016-01-16,390.5570068359375,,,,,,,3.107180118560791,,
2016-01-17,390.9649963378906,,,,,,,3.100219964981079,,
2016-01-18,388.10400390625,,,,,,,3.057270050048828,,
2016-01-19,387.7300109863281,,,,,,,3.055340051651001,,
2016-01-20,425.2669982910156,,,,,,,3.434499979019165,,
2016-01-21,422.87701416015625,,,,,,,3.401859998703003,,
2016-01-22,410.4100036621094,,,,,,,3.243190050125122,,
2016-01-23,394.5429992675781,,,,,,,3.1475698947906494,,
2016-01-24,405.4849853515625,,,,,,,3.208240032196045,,
2016-01-25,402.3169860839844,,,,,,,3.1879498958587646,,
2016-01-26,397.7659912109375,,,,,,,3.171180009841919,,
2016-01-27,396.8429870605469,,,,,,,3.320189952850342,,
2016-01-28,395.50201416015625,,,,,,,3.300339937210083,,
2016-01-29,384.3789978027344,,,,,,,3.139739990234375,,
2016-01-30,380.9169921875,,,,,,,3.1238200664520264,,
2016-01-31,380.34698486328125,,,,,,,3.1138699054718018,,
2016-02-01,378.0719909667969,,,,,,,3.102030038833618,,
2016-02-02,375.88299560546875,,,,,,,3.096479892730713,,
2016-02-03,374.95001220703125,,,,,,,3.0888900756835938,,
2016-02-04,391.6080017089844,,,,,,,3.182270050048828,,
2016-02-05,391.093994140625,,,,,,,3.1715099811553955,,
2016-02-06,386.6310119628906,,,,,,,3.1542699337005615,,
2016-02-07,380.8710021972656,,,,,,,3.1258299350738525,,
2016-02-08,379.8789978027344,,,,,,,3.1073100566864014,,
2016-02-09,377.2460021972656,,,,,,,3.0822300910949707,,
2016-02-10,385.4830017089844,,,,,,,3.1334900856018066,,
2016-02-11,383.1300048828125,,,,,,,3.125649929046631,,
2016-02-12,384.9540100097656,,,,,,,3.1161201000213623,,
2016-02-13,391.8599853515625,,,,,,,3.140510082244873,,
2016-02-14,407.2300109863281,,,,,,,3.2130699157714844,,
2016-02-15,410.3810119628906,,,,,,,3.2529799938201904,,
2016-02-16,408.94500732421875,,,,,,,3.224519968032837,,
2016-02-17,421.1669921875,,,,,,,3.2648699283599854,,
2016-02-18,425.9960021972656,,,,,,,3.273550033569336,,
2016-02-19,423.10400390625,,,,,,,3.2725698947906494,,
2016-02-20,441.9840087890625,,,,,,,3.5017199516296387,,
2016-02-21,448.0459899902344,,,,,,,3.5836400985717773,,
2016-02-22,439.0450134277344,,,,,,,3.512629985809326,,
2016-02-23,439.8580017089844,,,,,,,3.5246999263763428,,
2016-02-24,425.54998779296875,,,,,,,3.4248199462890625,,
2016-02-25,427.718994140625,,,,,,,3.39982008934021,,
2016-02-26,432.1520080566406,,,,,,,3.416790008544922,,
2016-02-27,434.2309875488281,,,,,,,3.449049949645996,,
2016-02-28,435.6830139160156,,,,,,,3.468980073928833,,
2016-02-29,441.5069885253906,,,,,,,3.4897499084472656,,
2016-03-01,439.65301513671875,,,,,,,3.4542899131774902,,
2016-03-02,435.9169921875,,,,,,,3.4404900074005127,,
2016-03-03,425.37298583984375,,,,,,,3.3637399673461914,,
2016-03-04,425.1780090332031,,,,,,,3.3487300872802734,,
2016-03-05,411.2569885253906,,,,,,,3.2518599033355713,,
2016-03-06,411.9070129394531,,,,,,,3.2536399364471436,,
2016-03-07,415.9169921875,,,,,,,3.2726399898529053,,
2016-03-08,416.2430114746094,,,,,,,3.2756400108337402,,
2016-03-09,416.0320129394531,,,,,,,3.2989399433135986,,
2016-03-10,417.5119934082031,,,,,,,3.291520118713379,,
2016-03-11,423.9259948730469,,,,,,,3.404059886932373,,
2016-03-12,421.7950134277344,,,,,,,3.3919200897216797,,
